scenario,timestamp,x,y
Train_y_NE_Run_008_left,36,2.364,-101.246
Train_y_NE_Run_008_left,37,2.395,-108.768
Train_y_NE_Run_008_left,38,2.437,-116.338
Train_y_NE_Run_008_left,39,2.707,-123.965
Train_y_NE_Run_008_left,40,2.373,-131.654
Train_y_NE_Run_008_left,41,2.448,-139.413
Train_y_NE_Run_008_left,42,2.538,-147.245
Train_y_NE_Run_008_left,43,2.454,-155.154
Train_y_NE_Run_008_left,44,2.471,-163.143
Train_y_NE_Run_008_left,45,2.574,-171.213
Train_y_NE_Run_008_left,46,2.434,-179.363
Train_y_NE_Run_008_left,47,2.391,-187.593
Train_y_NE_Run_008_left,48,2.598,-195.900
Train_y_NE_Run_008_left,49,2.402,-204.280
Train_y_NE_Run_008_left,50,2.530,-212.728
Train_y_NE_Run_008_left,51,2.343,-221.237
Train_y_NE_Run_009_straight,1,121.446,118.958
Train_y_NE_Run_009_straight,2,116.344,119.025
Train_y_NE_Run_009_straight,3,111.214,118.873
Train_y_NE_Run_009_straight,4,106.060,118.959
Train_y_NE_Run_009_straight,5,100.888,118.921
Train_y_NE_Run_009_straight,6,95.703,118.948
Train_y_NE_Run_009_straight,7,90.511,118.995
Train_y_NE_Run_009_straight,8,85.318,118.905
Train_y_NE_Run_009_straight,9,80.131,118.999
Train_y_NE_Run_009_straight,10,74.955,119.027
Train_y_NE_Run_009_straight,11,69.797,118.910
Train_y_NE_Run_009_straight,12,64.661,119.032
Train_y_NE_Run_009_straight,13,59.552,118.857
Train_y_NE_Run_009_straight,14,54.477,118.938
Train_y_NE_Run_009_straight,15,49.438,119.078
Train_y_NE_Run_009_straight,16,44.440,119.011
Train_y_NE_Run_009_straight,17,39.485,119.002
Train_y_NE_Run_009_straight,18,34.575,118.887
Train_y_NE_Run_009_straight,19,29.713,119.004
Train_y_NE_Run_009_straight,20,24.899,118.927
Train_y_NE_Run_009_straight,21,20.134,119.037
Train_y_NE_Run_009_straight,22,15.416,118.859
Train_y_NE_Run_009_straight,23,10.744,118.969
Train_y_NE_Run_009_straight,24,6.116,118.932
Train_y_NE_Run_009_straight,25,1.530,118.984
Train_y_NE_Run_009_straight,26,-3.019,118.800
Train_y_NE_Run_009_straight,27,-7.535,119.022
Train_y_NE_Run_009_straight,28,-12.021,119.005
Train_y_NE_Run_009_straight,29,-16.484,119.060
Train_y_NE_Run_009_straight,30,-20.928,118.991
Train_y_NE_Run_009_straight,31,-25.360,118.934
Train_y_NE_Run_009_straight,32,-29.785,118.918
Train_y_NE_Run_009_straight,33,-34.209,118.975
Train_y_NE_Run_009_straight,34,-38.638,119.017
Train_y_NE_Run_009_straight,35,-43.079,118.851
Train_y_NE_Run_009_straight,36,-47.537,118.950
Train_y_NE_Run_009_straight,37,-52.018,119.043
Train_y_NE_Run_009_straight,38,-56.526,118.857
Train_y_NE_Run_009_straight,39,-61.067,118.997
Train_y_NE_Run_009_straight,40,-65.645,118.983
Train_y_NE_Run_009_straight,41,-70.263,118.961
Train_y_NE_Run_009_straight,42,-74.925,118.890
Train_y_NE_Run_009_straight,43,-79.632,118.957
Train_y_NE_Run_009_straight,44,-84.387,118.913
Train_y_NE_Run_009_straight,45,-89.190,118.775
Train_y_NE_Run_009_straight,46,-94.041,119.004
Train_y_NE_Run_009_straight,47,-98.939,119.058
Train_y_NE_Run_009_straight,48,-103.884,119.010
Train_y_NE_Run_009_straight,49,-108.873,119.030
Train_y_NE_Run_009_straight,50,-113.903,118.898
Train_y_NE_Run_009_straight,51,-118.971,118.933
Train_y_NE_Run_010_left,1,121.511,118.906
Train_y_NE_Run_010_left,2,115.496,113.042
Train_y_NE_Run_010_left,3,109.586,107.175
Train_y_NE_Run_010_left,4,103.833,101.256
Train_y_NE_Run_010_left,5,97.926,95.604
Train_y_NE_Run_010_left,6,92.288,89.795
Train_y_NE_Run_010_left,7,86.635,84.115
Train_y_NE_Run_010_left,8,81.133,78.398
Train_y_NE_Run_010_left,9,75.433,72.991
Train_y_NE_Run_010_left,10,69.899,67.523
Train_y_NE_Run_010_left,11,64.506,62.014
Train_y_NE_Run_010_left,12,59.069,56.643
Train_y_NE_Run_010_left,13,53.759,51.227
Train_y_NE_Run_010_left,14,48.356,45.978
Train_y_NE_Run_010_left,15,43.092,40.653
Train_y_NE_Run_010_left,16,37.915,35.300
Train_y_NE_Run_010_left,17,32.688,30.070
Train_y_NE_Run_010_left,18,27.401,25.034
Train_y_NE_Run_010_left,19,22.628,19.775
Train_y_NE_Run_010_left,20,17.955,14.965
Train_y_NE_Run_010_left,21,13.718,10.576
Train_y_NE_Run_010_left,22,10.824,5.996
Train_y_NE_Run_010_left,23,8.537,1.628
Train_y_NE_Run_010_left,24,6.438,-2.775
Train_y_NE_Run_010_left,25,4.841,-7.808
Train_y_NE_Run_010_left,26,3.153,-13.514
Train_y_NE_Run_010_left,27,2.194,-20.083
Train_y_NE_Run_010_left,28,2.420,-27.339
Train_y_NE_Run_010_left,29,2.336,-35.011
Train_y_NE_Run_010_left,30,2.287,-42.885
Train_y_NE_Run_010_left,31,2.285,-50.882
Train_y_NE_Run_010_left,32,2.488,-58.973
Train_y_NE_Run_010_left,33,2.456,-67.147
Train_y_NE_Run_010_left,34,2.438,-75.400
Train_y_NE_Run_010_left,35,2.391,-83.729
Train_y_NE_Run_010_left,36,2.535,-92.128
Train_y_NE_Run_010_left,37,2.501,-100.593
Train_y_NE_Run_010_left,38,2.305,-109.116
Train_y_NE_Run_010_left,39,2.478,-117.692
Train_y_NE_Run_010_left,40,2.619,-126.310
Train_y_NE_Run_010_left,41,2.610,-134.963
Train_y_NE_Run_010_left,42,2.437,-143.641
Train_y_NE_Run_010_left,43,2.455,-152.334
Train_y_NE_Run_010_left,44,2.484,-161.032
Train_y_NE_Run_010_left,45,2.494,-169.725
Train_y_NE_Run_010_left,46,2.442,-178.403
Train_y_NE_Run_010_left,47,2.397,-187.056
Train_y_NE_Run_010_left,48,2.556,-195.675
Train_y_NE_Run_010_left,49,2.457,-204.250
Train_y_NE_Run_010_left,50,2.437,-212.773
Train_y_NE_Run_010_left,51,2.398,-221.237
Train_y_NE_Run_011_straight,1,121.446,118.924
Train_y_NE_Run_011_straight,2,116.892,118.934
Train_y_NE_Run_011_straight,3,112.372,118.989
Train_y_NE_Run_011_straight,4,107.882,118.920
Train_y_NE_Run_011_straight,5,103.417,118.982
Train_y_NE_Run_011_straight,6,98.970,119.088
Train_y_NE_Run_011_straight,7,94.537,118.981
Train_y_NE_Run_011_straight,8,90.112,119.070
Train_y_NE_Run_011_straight,9,85.688,118.963
Train_y_NE_Run_011_straight,10,81.260,119.015
Train_y_NE_Run_011_straight,11,76.821,119.031
Train_y_NE_Run_011_straight,12,72.365,119.040
Train_y_NE_Run_011_straight,13,67.888,118.991
Train_y_NE_Run_011_straight,14,63.384,118.957
Train_y_NE_Run_011_straight,15,58.847,119.051
Train_y_NE_Run_011_straight,16,54.274,118.998
Train_y_NE_Run_011_straight,17,49.662,118.990
Train_y_NE_Run_011_straight,18,45.006,118.941
Train_y_NE_Run_011_straight,19,40.305,118.952
Train_y_NE_Run_011_straight,20,35.556,118.985
Train_y_NE_Run_011_straight,21,30.760,118.820
Train_y_NE_Run_011_straight,22,25.915,118.864
Train_y_NE_Run_011_straight,23,21.023,118.860
Train_y_NE_Run_011_straight,24,16.084,118.873
Train_y_NE_Run_011_straight,25,11.101,118.900
Train_y_NE_Run_011_straight,26,6.076,118.957
Train_y_NE_Run_011_straight,27,1.013,118.980
Train_y_NE_Run_011_straight,28,-4.084,118.989
Train_y_NE_Run_011_straight,29,-9.210,118.994
Train_y_NE_Run_011_straight,30,-14.362,119.010
Train_y_NE_Run_011_straight,31,-19.532,119.015
Train_y_NE_Run_011_straight,32,-24.716,118.950
Train_y_NE_Run_011_straight,33,-29.907,118.941
Train_y_NE_Run_011_straight,34,-35.100,118.909
Train_y_NE_Run_011_straight,35,-40.288,119.020
Train_y_NE_Run_011_straight,36,-45.466,118.930
Train_y_NE_Run_011_straight,37,-50.627,119.051
Train_y_NE_Run_011_straight,38,-55.766,118.928
Train_y_NE_Run_011_straight,39,-60.878,118.962
Train_y_NE_Run_011_straight,40,-65.959,118.958
Train_y_NE_Run_011_straight,41,-71.003,118.998
Train_y_NE_Run_011_straight,42,-76.006,119.036
Train_y_NE_Run_011_straight,43,-80.967,119.046
Train_y_NE_Run_011_straight,44,-85.883,118.897
Train_y_NE_Run_011_straight,45,-90.751,118.980
Train_y_NE_Run_011_straight,46,-95.571,118.934
Train_y_NE_Run_011_straight,47,-100.343,118.901
Train_y_NE_Run_011_straight,48,-105.067,118.982
Train_y_NE_Run_011_straight,49,-109.745,119.033
Train_y_NE_Run_011_straight,50,-114.379,118.989
Train_y_NE_Run_011_straight,51,-118.971,118.953
Train_y_NE_Run_012_straight,1,121.446,118.919
Train_y_NE_Run_012_straight,2,116.376,118.854
Train_y_NE_Run_012_straight,3,111.274,119.008
Train_y_NE_Run_012_straight,4,106.142,118.935
Train_y_NE_Run_012_straight,5,100.987,119.022
Train_y_NE_Run_012_straight,6,95.814,118.868
Train_y_NE_Run_012_straight,7,90.628,118.877
Train_y_NE_Run_012_straight,8,85.436,118.926
Train_y_NE_Run_012_straight,9,80.244,118.934
Train_y_NE_Run_012_straight,10,75.057,118.950
Train_y_NE_Run_012_straight,11,69.882,118.847
Train_y_NE_Run_012_straight,12,64.724,118.910
Train_y_NE_Run_012_straight,13,59.590,118.919
Train_y_NE_Run_012_straight,14,54.483,119.017
Train_y_NE_Run_012_straight,15,49.409,119.083
Train_y_NE_Run_012_straight,16,44.372,118.979
Train_y_NE_Run_012_straight,17,39.375,119.002
Train_y_NE_Run_012_straight,18,34.423,118.878
Train_y_NE_Run_012_straight,19,29.515,118.957
Train_y_NE_Run_012_straight,20,24.656,118.987
Train_y_NE_Run_012_straight,21,19.844,118.944
Train_y_NE_Run_012_straight,22,15.081,118.996
Train_y_NE_Run_012_straight,23,10.365,118.849
Train_y_NE_Run_012_straight,24,5.696,118.915
Train_y_NE_Run_012_straight,25,1.070,119.019
Train_y_NE_Run_012_straight,26,-3.515,118.939
Train_y_NE_Run_012_straight,27,-8.062,118.957
Train_y_NE_Run_012_straight,28,-12.576,118.925
Train_y_NE_Run_012_straight,29,-17.062,118.940
Train_y_NE_Run_012_straight,30,-21.523,118.965
Train_y_NE_Run_012_straight,31,-25.967,119.053
Train_y_NE_Run_012_straight,32,-30.398,118.922
Train_y_NE_Run_012_straight,33,-34.823,118.876
Train_y_NE_Run_012_straight,34,-39.247,119.049
Train_y_NE_Run_012_straight,35,-43.677,118.816
Train_y_NE_Run_012_straight,36,-48.118,118.980
Train_y_NE_Run_012_straight,37,-52.577,118.960
Train_y_NE_Run_012_straight,38,-57.059,118.956
Train_y_NE_Run_012_straight,39,-61.569,119.027
Train_y_NE_Run_012_straight,40,-66.112,118.984
Train_y_NE_Run_012_straight,41,-70.691,118.904
Train_y_NE_Run_012_straight,42,-75.311,118.990
Train_y_NE_Run_012_straight,43,-79.975,119.054
Train_y_NE_Run_012_straight,44,-84.685,119.004
Train_y_NE_Run_012_straight,45,-89.442,119.009
Train_y_NE_Run_012_straight,46,-94.247,119.043
Train_y_NE_Run_012_straight,47,-99.100,119.015
Train_y_NE_Run_012_straight,48,-104.001,118.992
Train_y_NE_Run_012_straight,49,-108.948,119.008
Train_y_NE_Run_012_straight,50,-113.939,118.925
Train_y_NE_Run_012_straight,51,-118.971,118.941
Test_y_S_to_left,1,-1.750,-220.000
Test_y_S_to_left,2,-1.750,-211.925
Test_y_S_to_left,3,-1.750,-203.849
Test_y_S_to_left,4,-1.750,-195.774
Test_y_S_to_left,5,-1.750,-187.699
Test_y_S_to_left,6,-1.750,-179.623
Test_y_S_to_left,7,-1.750,-171.548
Test_y_S_to_left,8,-1.750,-163.473
Test_y_S_to_left,9,-1.750,-155.398
Test_y_S_to_left,10,-1.750,-147.322
Test_y_S_to_left,11,-1.750,-139.247
Test_y_S_to_left,12,-1.750,-131.172
Test_y_S_to_left,13,-1.750,-123.096
Test_y_S_to_left,14,-1.751,-115.021
Test_y_S_to_left,15,-1.751,-106.946
Test_y_S_to_left,16,-1.752,-98.870
Test_y_S_to_left,17,-1.753,-90.795
Test_y_S_to_left,18,-1.755,-82.720
Test_y_S_to_left,19,-1.759,-74.645
Test_y_S_to_left,20,-1.766,-66.569
Test_y_S_to_left,21,-1.777,-58.495
Test_y_S_to_left,22,-1.795,-50.425
Test_y_S_to_left,23,-1.826,-42.371
Test_y_S_to_left,24,-1.874,-34.371
Test_y_S_to_left,25,-1.945,-26.520
Test_y_S_to_left,26,-2.063,-19.012
Test_y_S_to_left,27,-3.202,-12.187
Test_y_S_to_left,28,-5.048,-6.268
Test_y_S_to_left,29,-7.146,-1.149
Test_y_S_to_left,30,-9.461,3.506
Test_y_S_to_left,31,-12.224,8.100
Test_y_S_to_left,32,-15.872,12.777
Test_y_S_to_left,33,-20.675,17.493
Test_y_S_to_left,34,-25.955,22.681
Test_y_S_to_left,35,-31.493,28.153
Test_y_S_to_left,36,-37.151,33.768
Test_y_S_to_left,37,-42.853,39.444
Test_y_S_to_left,38,-48.565,45.141
Test_y_S_to_left,39,-54.279,50.845
Test_y_S_to_left,40,-59.992,56.552
Test_y_S_to_left,41,-65.703,62.261
Test_y_S_to_left,42,-71.414,67.970
Test_y_S_to_left,43,-77.125,73.680
Test_y_S_to_left,44,-82.836,79.389
Test_y_S_to_left,45,-88.546,85.099
Test_y_S_to_left,46,-94.256,90.809
Test_y_S_to_left,47,-99.966,96.519
Test_y_S_to_left,48,-105.676,102.229
Test_y_S_to_left,49,-111.386,107.939
Test_y_S_to_left,50,-117.097,113.650
Test_y_S_to_left,51,-122.807,119.360
